play_session_key,user_id,start_datetime,end_datetime,channel_code,status_code,total_score,start_datetime_date_key,end_datetime_date_key,channel_key,status_key,duration_minutes
1687,354,2024-12-23 06:30:26.967000-06:00,2024-12-23 12:32:26.967000-06:00,MOBILE,ABORTED,4267,20241223,20241223,2,2,362.0
1688,397,2024-12-28 23:05:23.590000-06:00,2024-12-29 05:54:23.590000-06:00,MOBILE,ABORTED,431,20241228,20241229,2,2,409.0
1689,89,2024-12-28 00:00:11.943000-06:00,2024-12-28 03:03:11.943000-06:00,BROWSER,TIMEOUT,157,20241228,20241228,1,3,183.0
1691,262,2024-12-30 22:06:37.174000-06:00,2024-12-30 23:26:37.174000-06:00,MOBILE,TIMEOUT,2000,20241230,20241230,2,3,80.0
1692,146,2024-12-27 16:36:53.623000-06:00,2024-12-28 01:27:53.623000-06:00,BROWSER,COMPLETED,116,20241227,20241228,1,1,531.0
1693,96,2024-09-12 16:20:35.019000-06:00,2024-09-13 01:17:35.019000-06:00,MOBILE,COMPLETED,2096,20240912,20240913,2,1,537.0
1694,47,2024-12-02 16:33:41.823000-06:00,2024-12-03 01:20:41.823000-06:00,BROWSER,COMPLETED,4642,20241202,20241203,1,1,527.0
1695,472,2024-12-26 12:23:04.469000-06:00,2024-12-26 15:22:04.469000-06:00,BROWSER,COMPLETED,1308,20241226,20241226,1,1,179.0
1696,63,2024-12-26 06:45:45.728000-06:00,2024-12-26 09:38:45.728000-06:00,MOBILE,TIMEOUT,4462,20241226,20241226,2,3,173.0
1697,358,2024-11-23 07:42:22.125000-06:00,2024-11-23 17:12:22.125000-06:00,MOBILE,ABORTED,1615,20241123,20241123,2,2,570.0
1698,203,2024-11-30 05:14:43.474000-06:00,2024-11-30 08:26:43.474000-06:00,BROWSER,TIMEOUT,3307,20241130,20241130,1,3,192.0
1699,101,2024-12-03 07:22:31.331000-06:00,2024-12-03 08:20:31.331000-06:00,MOBILE,COMPLETED,4673,20241203,20241203,2,1,58.0
1700,140,2024-12-29 16:29:58.273000-06:00,2024-12-30 01:50:58.273000-06:00,MOBILE,TIMEOUT,1182,20241229,20241230,2,3,561.0
1701,27,2024-06-22 12:51:03.949000-06:00,2024-06-22 15:45:03.949000-06:00,BROWSER,COMPLETED,4870,20240622,20240622,1,1,174.0
1703,462,2024-12-06 15:09:04.353000-06:00,2024-12-06 17:03:04.353000-06:00,BROWSER,COMPLETED,2185,20241206,20241206,1,1,114.0
1704,429,2024-12-29 14:46:13.588000-06:00,2024-12-29 19:33:13.588000-06:00,MOBILE,TIMEOUT,1283,20241229,20241229,2,3,287.0
1706,319,2024-12-30 20:12:31.515000-06:00,2024-12-30 20:53:31.515000-06:00,MOBILE,TIMEOUT,4056,20241230,20241230,2,3,41.0
1707,450,2024-12-24 06:58:24.001000-06:00,2024-12-24 16:27:24.001000-06:00,MOBILE,ABORTED,1657,20241224,20241224,2,2,569.0
1708,345,2024-12-10 14:51:51.175000-06:00,2024-12-10 19:46:51.175000-06:00,BROWSER,COMPLETED,4130,20241210,20241210,1,1,295.0
1709,12,2024-12-29 13:49:02.350000-06:00,2024-12-29 19:14:02.350000-06:00,BROWSER,COMPLETED,261,20241229,20241229,1,1,325.0
1710,20,2024-12-07 11:42:54.738000-06:00,2024-12-07 15:32:54.738000-06:00,BROWSER,ABORTED,701,20241207,20241207,1,2,230.0
1711,201,2024-12-28 12:17:36.374000-06:00,2024-12-28 20:47:36.374000-06:00,BROWSER,ABORTED,4722,20241228,20241228,1,2,510.0
1712,12,2024-12-30 03:48:11.973000-06:00,2024-12-30 12:33:11.973000-06:00,BROWSER,ABORTED,561,20241230,20241230,1,2,525.0
1713,243,2024-12-16 15:25:39.268000-06:00,2024-12-16 17:00:39.268000-06:00,MOBILE,ABORTED,2917,20241216,20241216,2,2,95.0
1714,14,2024-03-08 11:12:27.757000-06:00,2024-03-08 20:07:27.757000-06:00,MOBILE,COMPLETED,2157,20240308,20240308,2,1,535.0
1715,413,2024-12-21 15:10:59.536000-06:00,2024-12-21 21:28:59.536000-06:00,BROWSER,ABORTED,3821,20241221,20241221,1,2,378.0
1717,272,2024-04-29 01:55:22.507000-06:00,2024-04-29 05:22:22.507000-06:00,BROWSER,ABORTED,4841,20240429,20240429,1,2,207.0
1718,126,2024-12-30 21:14:32.734000-06:00,2024-12-30 23:03:32.734000-06:00,BROWSER,TIMEOUT,908,20241230,20241230,1,3,109.0
1719,96,2024-10-02 08:31:04.143000-06:00,2024-10-02 16:43:04.143000-06:00,BROWSER,TIMEOUT,1261,20241002,20241002,1,3,492.0
1721,174,2024-12-30 11:40:59.243000-06:00,2024-12-30 19:45:59.243000-06:00,MOBILE,TIMEOUT,2171,20241230,20241230,2,3,485.0
1722,482,2024-11-07 02:50:59.301000-06:00,2024-11-07 03:24:59.301000-06:00,MOBILE,TIMEOUT,533,20241107,20241107,2,3,34.0
1723,324,2024-12-06 19:32:24.053000-06:00,2024-12-06 20:24:24.053000-06:00,MOBILE,COMPLETED,3231,20241206,20241206,2,1,52.0
1724,77,2024-11-23 17:09:52.296000-06:00,2024-11-24 02:21:52.296000-06:00,BROWSER,TIMEOUT,3626,20241123,20241124,1,3,552.0
1725,122,2024-07-26 23:33:39.229000-06:00,2024-07-27 08:37:39.229000-06:00,BROWSER,TIMEOUT,2782,20240726,20240727,1,3,544.0
1726,386,2024-12-25 20:53:59.427000-06:00,2024-12-26 04:25:59.427000-06:00,BROWSER,TIMEOUT,283,20241225,20241226,1,3,452.0
1727,6,2024-12-28 00:48:51.308000-06:00,2024-12-28 03:15:51.308000-06:00,BROWSER,ABORTED,1475,20241228,20241228,1,2,147.0
1728,44,2024-11-11 10:15:07.186000-06:00,2024-11-11 12:47:07.186000-06:00,MOBILE,COMPLETED,4434,20241111,20241111,2,1,152.0
1729,135,2024-12-30 17:26:33.515000-06:00,2024-12-30 23:28:33.515000-06:00,BROWSER,ABORTED,3033,20241230,20241230,1,2,362.0
1730,448,2024-11-27 23:05:16.927000-06:00,2024-11-28 08:02:16.927000-06:00,BROWSER,ABORTED,3132,20241127,20241128,1,2,537.0
1731,170,2024-12-30 17:41:49.963000-06:00,2024-12-30 21:51:49.963000-06:00,BROWSER,TIMEOUT,4785,20241230,20241230,1,3,250.0
1734,353,2024-05-23 19:56:32.016000-06:00,2024-05-23 22:20:32.016000-06:00,BROWSER,TIMEOUT,1136,20240523,20240523,1,3,144.0
1735,325,2024-10-13 21:20:27.720000-06:00,2024-10-13 22:02:27.720000-06:00,BROWSER,COMPLETED,4226,20241013,20241013,1,1,42.0
1737,335,2024-12-26 18:07:18.212000-06:00,2024-12-26 18:52:18.212000-06:00,MOBILE,COMPLETED,2474,20241226,20241226,2,1,45.0
1738,139,2024-12-09 05:31:23.336000-06:00,2024-12-09 09:47:23.336000-06:00,BROWSER,COMPLETED,2474,20241209,20241209,1,1,256.0
1739,423,2024-12-17 10:57:59.241000-06:00,2024-12-17 19:24:59.241000-06:00,MOBILE,ABORTED,2691,20241217,20241217,2,2,507.0
1740,382,2024-12-30 02:41:02.532000-06:00,2024-12-30 12:41:02.532000-06:00,BROWSER,COMPLETED,4173,20241230,20241230,1,1,600.0
1741,91,2024-12-30 15:43:09.460000-06:00,2024-12-30 16:51:09.460000-06:00,MOBILE,COMPLETED,1091,20241230,20241230,2,1,68.0
1743,214,2024-12-29 21:59:09.078000-06:00,2024-12-29 22:18:09.078000-06:00,MOBILE,ABORTED,3961,20241229,20241229,2,2,19.0
1744,298,2024-12-29 08:57:34.918000-06:00,2024-12-29 17:47:34.918000-06:00,MOBILE,TIMEOUT,4190,20241229,20241229,2,3,530.0
1745,127,2024-12-30 15:49:14.209000-06:00,2024-12-30 19:36:14.209000-06:00,BROWSER,ABORTED,514,20241230,20241230,1,2,227.0
1746,331,2024-12-24 22:25:07.764000-06:00,2024-12-25 07:45:07.764000-06:00,MOBILE,TIMEOUT,1407,20241224,20241225,2,3,560.0
1747,130,2024-12-20 03:42:42.363000-06:00,2024-12-20 10:31:42.363000-06:00,BROWSER,COMPLETED,430,20241220,20241220,1,1,409.0
1748,192,2024-10-07 03:46:20.665000-06:00,2024-10-07 10:19:20.665000-06:00,BROWSER,TIMEOUT,771,20241007,20241007,1,3,393.0
1749,352,2024-12-29 01:23:35.076000-06:00,2024-12-29 03:44:35.076000-06:00,MOBILE,ABORTED,1605,20241229,20241229,2,2,141.0
1750,377,2024-12-30 17:27:30.536000-06:00,2024-12-30 22:47:30.536000-06:00,MOBILE,COMPLETED,3361,20241230,20241230,2,1,320.0
1751,155,2024-08-29 21:55:28.080000-06:00,2024-08-30 05:23:28.080000-06:00,MOBILE,ABORTED,1585,20240829,20240830,2,2,448.0
1752,171,2024-12-11 06:54:56.693000-06:00,2024-12-11 13:44:56.693000-06:00,BROWSER,TIMEOUT,2227,20241211,20241211,1,3,410.0
1753,235,2024-05-10 05:49:45.771000-06:00,2024-05-10 14:32:45.771000-06:00,MOBILE,ABORTED,2633,20240510,20240510,2,2,523.0
1754,179,2024-12-17 13:01:54.051000-06:00,2024-12-17 17:00:54.051000-06:00,MOBILE,TIMEOUT,2039,20241217,20241217,2,3,239.0
1756,409,2024-10-29 09:39:19.121000-06:00,2024-10-29 19:15:19.121000-06:00,BROWSER,COMPLETED,4027,20241029,20241029,1,1,576.0
1757,181,2024-12-29 01:02:20.790000-06:00,2024-12-29 04:56:20.790000-06:00,BROWSER,ABORTED,1350,20241229,20241229,1,2,234.0
1758,486,2024-12-22 23:35:49.214000-06:00,2024-12-23 08:21:49.214000-06:00,BROWSER,ABORTED,2375,20241222,20241223,1,2,526.0
1759,54,2024-12-13 00:57:37.482000-06:00,2024-12-13 02:24:37.482000-06:00,BROWSER,TIMEOUT,355,20241213,20241213,1,3,87.0
1760,151,2024-12-11 18:39:06.382000-06:00,2024-12-11 19:48:06.382000-06:00,BROWSER,ABORTED,2699,20241211,20241211,1,2,69.0
1761,300,2024-12-17 06:47:32.127000-06:00,2024-12-17 09:53:32.127000-06:00,BROWSER,ABORTED,3956,20241217,20241217,1,2,186.0
1762,108,2024-12-30 06:28:43.814000-06:00,2024-12-30 15:09:43.814000-06:00,BROWSER,TIMEOUT,418,20241230,20241230,1,3,521.0
1764,250,2024-12-10 13:18:14.867000-06:00,2024-12-10 15:16:14.867000-06:00,BROWSER,ABORTED,1343,20241210,20241210,1,2,118.0
1765,334,2024-04-10 02:30:51.251000-06:00,2024-04-10 02:48:51.251000-06:00,MOBILE,COMPLETED,4248,20240410,20240410,2,1,18.0
1766,338,2024-11-04 19:23:15.837000-06:00,2024-11-05 03:22:15.837000-06:00,MOBILE,ABORTED,362,20241104,20241105,2,2,479.0
1767,4,2024-10-05 18:31:12.369000-06:00,2024-10-06 03:31:12.369000-06:00,BROWSER,ABORTED,3555,20241005,20241006,1,2,540.0
1769,179,2024-12-22 17:46:51.534000-06:00,2024-12-22 20:12:51.534000-06:00,MOBILE,ABORTED,3897,20241222,20241222,2,2,146.0
1773,106,2024-12-09 01:30:11.829000-06:00,2024-12-09 06:45:11.829000-06:00,MOBILE,ABORTED,2861,20241209,20241209,2,2,315.0
1774,270,2024-12-27 19:16:02.301000-06:00,2024-12-28 03:37:02.301000-06:00,BROWSER,ABORTED,578,20241227,20241228,1,2,501.0
1775,298,2024-12-30 03:11:55.623000-06:00,2024-12-30 04:41:55.623000-06:00,MOBILE,ABORTED,1273,20241230,20241230,2,2,90.0
1776,152,2024-12-13 20:41:58.204000-06:00,2024-12-13 23:45:58.204000-06:00,MOBILE,COMPLETED,492,20241213,20241213,2,1,184.0
1779,257,2024-08-07 01:10:10.020000-06:00,2024-08-07 02:14:10.020000-06:00,MOBILE,ABORTED,3634,20240807,20240807,2,2,64.0
1780,95,2024-12-21 06:06:39.326000-06:00,2024-12-21 15:27:39.326000-06:00,BROWSER,COMPLETED,1791,20241221,20241221,1,1,561.0
1782,51,2024-12-03 19:35:38.574000-06:00,2024-12-03 19:42:38.574000-06:00,BROWSER,TIMEOUT,1781,20241203,20241203,1,3,7.0
1783,122,2024-11-02 18:39:01.539000-06:00,2024-11-02 22:50:01.539000-06:00,MOBILE,COMPLETED,2179,20241102,20241102,2,1,251.0
1784,224,2024-12-13 06:41:03.033000-06:00,2024-12-13 10:23:03.033000-06:00,BROWSER,TIMEOUT,3795,20241213,20241213,1,3,222.0
1785,298,2024-12-30 07:56:25.474000-06:00,2024-12-30 11:15:25.474000-06:00,BROWSER,ABORTED,653,20241230,20241230,1,2,199.0
1786,6,2024-12-29 11:02:37.245000-06:00,2024-12-29 14:50:37.245000-06:00,MOBILE,TIMEOUT,4378,20241229,20241229,2,3,228.0
1787,462,2024-12-16 20:02:19.588000-06:00,2024-12-16 22:59:19.588000-06:00,MOBILE,ABORTED,1225,20241216,20241216,2,2,177.0
1788,169,2024-12-25 16:46:36.236000-06:00,2024-12-26 01:22:36.236000-06:00,BROWSER,TIMEOUT,3637,20241225,20241226,1,3,516.0
1790,458,2024-12-10 03:01:57.007000-06:00,2024-12-10 12:30:57.007000-06:00,MOBILE,TIMEOUT,2177,20241210,20241210,2,3,569.0
1791,393,2024-12-28 17:09:06.911000-06:00,2024-12-29 02:40:06.911000-06:00,BROWSER,TIMEOUT,4377,20241228,20241229,1,3,571.0
1793,336,2024-12-30 17:39:29.785000-06:00,2024-12-30 23:06:29.785000-06:00,MOBILE,COMPLETED,4017,20241230,20241230,2,1,327.0
1794,176,2024-12-30 08:38:46.953000-06:00,2024-12-30 11:12:46.953000-06:00,BROWSER,COMPLETED,531,20241230,20241230,1,1,154.0
1796,152,2024-12-20 13:12:55.761000-06:00,2024-12-20 15:43:55.761000-06:00,BROWSER,TIMEOUT,2845,20241220,20241220,1,3,151.0
1797,24,2024-12-28 01:29:37.914000-06:00,2024-12-28 08:14:37.914000-06:00,BROWSER,TIMEOUT,1700,20241228,20241228,1,3,405.0
1799,50,2024-12-29 01:34:51.660000-06:00,2024-12-29 02:52:51.660000-06:00,MOBILE,COMPLETED,557,20241229,20241229,2,1,78.0
1800,493,2024-10-12 09:18:22.990000-06:00,2024-10-12 15:24:22.990000-06:00,MOBILE,ABORTED,3827,20241012,20241012,2,2,366.0
1801,435,2024-05-28 02:25:39.659000-06:00,2024-05-28 10:24:39.659000-06:00,BROWSER,TIMEOUT,1413,20240528,20240528,1,3,479.0
1802,68,2024-12-28 11:36:18.622000-06:00,2024-12-28 19:04:18.622000-06:00,BROWSER,ABORTED,2183,20241228,20241228,1,2,448.0
1803,186,2024-12-30 21:13:57.376000-06:00,2024-12-30 21:34:57.376000-06:00,BROWSER,ABORTED,4659,20241230,20241230,1,2,21.0
1804,188,2024-12-08 00:00:56.768000-06:00,2024-12-08 04:06:56.768000-06:00,BROWSER,ABORTED,1559,20241208,20241208,1,2,246.0
1805,184,2024-12-30 18:16:13.026000-06:00,2024-12-30 22:52:13.026000-06:00,BROWSER,ABORTED,1649,20241230,20241230,1,2,276.0
1806,6,2024-12-30 13:44:18.251000-06:00,2024-12-30 22:24:18.251000-06:00,BROWSER,ABORTED,2990,20241230,20241230,1,2,520.0
1808,277,2024-06-28 23:11:34.647000-06:00,2024-06-29 06:23:34.647000-06:00,MOBILE,ABORTED,186,20240628,20240629,2,2,432.0
1811,253,2024-12-30 16:44:05.242000-06:00,2024-12-30 19:03:05.242000-06:00,MOBILE,ABORTED,2958,20241230,20241230,2,2,139.0
1813,124,2024-12-30 05:27:45.897000-06:00,2024-12-30 11:28:45.897000-06:00,MOBILE,TIMEOUT,2273,20241230,20241230,2,3,361.0
1814,440,2024-12-01 15:29:32.076000-06:00,2024-12-02 00:51:32.076000-06:00,MOBILE,TIMEOUT,491,20241201,20241202,2,3,562.0
1817,38,2024-12-15 13:31:00.271000-06:00,2024-12-15 19:04:00.271000-06:00,MOBILE,COMPLETED,3923,20241215,20241215,2,1,333.0
1818,10,2024-12-30 00:49:00.907000-06:00,2024-12-30 03:21:00.907000-06:00,BROWSER,COMPLETED,2162,20241230,20241230,1,1,152.0
1819,455,2024-12-13 20:13:30.836000-06:00,2024-12-14 03:37:30.836000-06:00,MOBILE,COMPLETED,1703,20241213,20241214,2,1,444.0
1820,404,2024-11-26 00:23:19.691000-06:00,2024-11-26 01:50:19.691000-06:00,MOBILE,TIMEOUT,1234,20241126,20241126,2,3,87.0
1821,205,2024-12-18 18:50:36.556000-06:00,2024-12-19 02:27:36.556000-06:00,MOBILE,COMPLETED,4494,20241218,20241219,2,1,457.0
1822,429,2024-12-30 03:37:14.345000-06:00,2024-12-30 05:27:14.345000-06:00,MOBILE,COMPLETED,4113,20241230,20241230,2,1,110.0
1824,497,2024-12-18 23:49:43.757000-06:00,2024-12-19 02:31:43.757000-06:00,BROWSER,COMPLETED,1289,20241218,20241219,1,1,162.0
1825,82,2024-12-25 13:44:06.027000-06:00,2024-12-25 18:20:06.027000-06:00,BROWSER,COMPLETED,2617,20241225,20241225,1,1,276.0
1827,42,2024-11-22 16:45:06.136000-06:00,2024-11-22 19:07:06.136000-06:00,BROWSER,ABORTED,1832,20241122,20241122,1,2,142.0
1828,250,2024-12-20 07:44:08.657000-06:00,2024-12-20 16:01:08.657000-06:00,MOBILE,ABORTED,3101,20241220,20241220,2,2,497.0
1829,255,2024-11-23 17:06:47.224000-06:00,2024-11-23 19:46:47.224000-06:00,BROWSER,COMPLETED,131,20241123,20241123,1,1,160.0
1830,136,2024-11-11 12:39:51.613000-06:00,2024-11-11 14:26:51.613000-06:00,BROWSER,COMPLETED,4481,20241111,20241111,1,1,107.0
1831,384,2024-10-21 06:41:47.387000-06:00,2024-10-21 07:32:47.387000-06:00,MOBILE,ABORTED,4221,20241021,20241021,2,2,51.0
1832,384,2024-11-29 12:10:38.809000-06:00,2024-11-29 20:46:38.809000-06:00,MOBILE,ABORTED,4426,20241129,20241129,2,2,516.0
1833,39,2024-12-24 02:37:13.327000-06:00,2024-12-24 07:41:13.327000-06:00,MOBILE,ABORTED,1537,20241224,20241224,2,2,304.0
1834,89,2024-12-28 14:55:03.330000-06:00,2024-12-28 22:15:03.330000-06:00,BROWSER,COMPLETED,3288,20241228,20241228,1,1,440.0
1835,330,2024-11-29 02:19:09.385000-06:00,2024-11-29 11:26:09.385000-06:00,BROWSER,COMPLETED,4949,20241129,20241129,1,1,547.0
1836,221,2024-11-26 05:27:45.452000-06:00,2024-11-26 13:50:45.452000-06:00,MOBILE,COMPLETED,902,20241126,20241126,2,1,503.0
1837,56,2024-12-30 04:39:31.394000-06:00,2024-12-30 12:24:31.394000-06:00,MOBILE,ABORTED,1596,20241230,20241230,2,2,465.0
1838,198,2024-12-05 11:50:50.625000-06:00,2024-12-05 14:15:50.625000-06:00,MOBILE,ABORTED,1149,20241205,20241205,2,2,145.0
1840,94,2024-12-06 17:08:05.477000-06:00,2024-12-06 20:01:05.477000-06:00,BROWSER,COMPLETED,1234,20241206,20241206,1,1,173.0
1842,207,2024-12-30 04:24:45.893000-06:00,2024-12-30 08:23:45.893000-06:00,MOBILE,ABORTED,4768,20241230,20241230,2,2,239.0
1843,434,2024-12-30 23:53:34.267000-06:00,2024-12-30 23:59:34.267000-06:00,BROWSER,COMPLETED,3469,20241230,20241230,1,1,6.0
1844,322,2024-07-25 00:47:19.077000-06:00,2024-07-25 05:28:19.077000-06:00,BROWSER,COMPLETED,4968,20240725,20240725,1,1,281.0
1845,285,2024-10-16 01:08:21.500000-06:00,2024-10-16 07:29:21.500000-06:00,MOBILE,ABORTED,1761,20241016,20241016,2,2,381.0
1846,322,2024-07-26 16:06:08.695000-06:00,2024-07-27 01:43:08.695000-06:00,MOBILE,TIMEOUT,4191,20240726,20240727,2,3,577.0
1847,364,2024-12-30 17:22:12.492000-06:00,2024-12-30 17:29:12.492000-06:00,MOBILE,COMPLETED,3785,20241230,20241230,2,1,7.0
1848,264,2024-11-27 08:38:38.941000-06:00,2024-11-27 12:42:38.941000-06:00,MOBILE,ABORTED,2350,20241127,20241127,2,2,244.0
1849,262,2024-12-30 23:28:22.061000-06:00,2024-12-30 23:46:22.061000-06:00,BROWSER,TIMEOUT,1180,20241230,20241230,1,3,18.0
1850,140,2024-12-30 10:57:44.836000-06:00,2024-12-30 11:09:44.836000-06:00,MOBILE,ABORTED,2057,20241230,20241230,2,2,12.0
1851,452,2024-12-30 14:03:20.509000-06:00,2024-12-30 21:43:20.509000-06:00,BROWSER,COMPLETED,3570,20241230,20241230,1,1,460.0
1852,485,2024-11-15 14:15:07.195000-06:00,2024-11-15 23:40:07.195000-06:00,MOBILE,TIMEOUT,4941,20241115,20241115,2,3,565.0
1853,268,2024-12-29 03:16:09.970000-06:00,2024-12-29 08:59:09.970000-06:00,BROWSER,ABORTED,3271,20241229,20241229,1,2,343.0
1854,471,2024-12-28 12:06:49.335000-06:00,2024-12-28 16:04:49.335000-06:00,MOBILE,ABORTED,2086,20241228,20241228,2,2,238.0
1855,442,2024-12-17 15:02:15.235000-06:00,2024-12-17 15:19:15.235000-06:00,MOBILE,COMPLETED,3609,20241217,20241217,2,1,17.0
1856,277,2024-12-18 09:46:19.321000-06:00,2024-12-18 13:59:19.321000-06:00,BROWSER,ABORTED,4246,20241218,20241218,1,2,253.0
1858,420,2024-12-05 16:57:11.228000-06:00,2024-12-05 22:02:11.228000-06:00,MOBILE,ABORTED,2473,20241205,20241205,2,2,305.0
1859,82,2024-12-28 19:30:35.539000-06:00,2024-12-29 05:19:35.539000-06:00,MOBILE,TIMEOUT,3465,20241228,20241229,2,3,589.0
1860,232,2024-12-29 12:27:57.283000-06:00,2024-12-29 14:05:57.283000-06:00,MOBILE,TIMEOUT,2371,20241229,20241229,2,3,98.0
1861,163,2024-11-28 23:21:13.068000-06:00,2024-11-29 01:06:13.068000-06:00,BROWSER,COMPLETED,2479,20241128,20241129,1,1,105.0
1862,157,2024-09-25 14:37:12.299000-06:00,2024-09-25 16:49:12.299000-06:00,MOBILE,ABORTED,2207,20240925,20240925,2,2,132.0
1863,224,2024-12-16 01:53:12.509000-06:00,2024-12-16 02:16:12.509000-06:00,MOBILE,COMPLETED,2951,20241216,20241216,2,1,23.0
1864,16,2024-12-05 19:55:30.283000-06:00,2024-12-05 20:24:30.283000-06:00,MOBILE,TIMEOUT,3647,20241205,20241205,2,3,29.0
1865,464,2024-12-24 00:05:34.804000-06:00,2024-12-24 04:18:34.804000-06:00,MOBILE,ABORTED,702,20241224,20241224,2,2,253.0
1866,394,2024-11-01 13:36:38.867000-06:00,2024-11-01 23:10:38.867000-06:00,BROWSER,COMPLETED,2422,20241101,20241101,1,1,574.0
1867,466,2024-12-30 18:59:14.075000-06:00,2024-12-30 21:50:14.075000-06:00,MOBILE,ABORTED,4428,20241230,20241230,2,2,171.0
1868,445,2024-12-30 11:18:47.938000-06:00,2024-12-30 21:01:47.938000-06:00,MOBILE,ABORTED,3354,20241230,20241230,2,2,583.0
1869,352,2024-12-30 22:35:18.345000-06:00,2024-12-30 23:37:18.345000-06:00,MOBILE,ABORTED,294,20241230,20241230,2,2,62.0
1870,71,2024-12-29 13:24:32.915000-06:00,2024-12-29 14:11:32.915000-06:00,BROWSER,TIMEOUT,2935,20241229,20241229,1,3,47.0
1871,119,2024-08-11 12:31:07.022000-06:00,2024-08-11 18:48:07.022000-06:00,MOBILE,TIMEOUT,3571,20240811,20240811,2,3,377.0
1872,18,2024-12-22 09:20:51.141000-06:00,2024-12-22 17:52:51.141000-06:00,BROWSER,TIMEOUT,2694,20241222,20241222,1,3,512.0
1873,395,2024-11-24 21:01:41.890000-06:00,2024-11-24 22:23:41.890000-06:00,MOBILE,TIMEOUT,2585,20241124,20241124,2,3,82.0
1874,437,2024-12-27 05:40:19.085000-06:00,2024-12-27 10:48:19.085000-06:00,MOBILE,TIMEOUT,542,20241227,20241227,2,3,308.0
1875,346,2024-11-16 16:22:05.966000-06:00,2024-11-17 00:13:05.966000-06:00,BROWSER,COMPLETED,3380,20241116,20241117,1,1,471.0
1876,314,2024-11-24 05:59:44.817000-06:00,2024-11-24 15:58:44.817000-06:00,BROWSER,TIMEOUT,4353,20241124,20241124,1,3,599.0
1877,277,2024-12-24 16:37:14.022000-06:00,2024-12-24 19:21:14.022000-06:00,MOBILE,COMPLETED,4152,20241224,20241224,2,1,164.0
1878,423,2024-12-20 07:35:23.719000-06:00,2024-12-20 14:08:23.719000-06:00,MOBILE,TIMEOUT,1657,20241220,20241220,2,3,393.0
1879,470,2024-12-29 22:09:32.477000-06:00,2024-12-30 03:52:32.477000-06:00,BROWSER,TIMEOUT,534,20241229,20241230,1,3,343.0
1881,234,2024-11-15 20:21:40.306000-06:00,2024-11-16 02:16:40.306000-06:00,BROWSER,ABORTED,3409,20241115,20241116,1,2,355.0
1882,32,2024-12-29 04:59:43.416000-06:00,2024-12-29 09:17:43.416000-06:00,BROWSER,COMPLETED,4946,20241229,20241229,1,1,258.0
1883,35,2024-12-10 18:32:46.601000-06:00,2024-12-10 21:39:46.601000-06:00,BROWSER,ABORTED,4342,20241210,20241210,1,2,187.0
1885,444,2024-08-06 08:35:57.607000-06:00,2024-08-06 17:18:57.607000-06:00,MOBILE,ABORTED,1891,20240806,20240806,2,2,523.0
1886,213,2024-12-30 15:16:35.936000-06:00,2024-12-30 22:19:35.936000-06:00,MOBILE,ABORTED,1494,20241230,20241230,2,2,423.0
1887,165,2024-10-27 16:37:32.304000-06:00,2024-10-28 01:13:32.304000-06:00,BROWSER,TIMEOUT,3386,20241027,20241028,1,3,516.0
1888,338,2024-11-09 05:48:00.088000-06:00,2024-11-09 08:07:00.088000-06:00,BROWSER,ABORTED,2307,20241109,20241109,1,2,139.0
1889,151,2024-12-28 13:35:42.717000-06:00,2024-12-28 16:01:42.717000-06:00,MOBILE,ABORTED,212,20241228,20241228,2,2,146.0
1890,497,2024-12-30 03:55:09.491000-06:00,2024-12-30 12:17:09.491000-06:00,BROWSER,ABORTED,4904,20241230,20241230,1,2,502.0
1891,306,2024-12-22 16:34:44.576000-06:00,2024-12-22 18:49:44.576000-06:00,BROWSER,TIMEOUT,4236,20241222,20241222,1,3,135.0
1893,260,2024-10-24 03:02:32.119000-06:00,2024-10-24 07:25:32.119000-06:00,MOBILE,ABORTED,1599,20241024,20241024,2,2,263.0
1895,409,2024-12-16 03:40:40.698000-06:00,2024-12-16 10:34:40.698000-06:00,BROWSER,COMPLETED,2663,20241216,20241216,1,1,414.0
1897,496,2024-09-06 04:05:33.797000-06:00,2024-09-06 13:20:33.797000-06:00,BROWSER,COMPLETED,2469,20240906,20240906,1,1,555.0
1898,63,2024-12-29 19:52:54.620000-06:00,2024-12-30 04:56:54.620000-06:00,BROWSER,COMPLETED,3824,20241229,20241230,1,1,544.0
1899,406,2024-12-22 00:05:31.095000-06:00,2024-12-22 08:18:31.095000-06:00,BROWSER,ABORTED,2629,20241222,20241222,1,2,493.0
1900,383,2024-12-23 00:29:10.525000-06:00,2024-12-23 00:58:10.525000-06:00,MOBILE,COMPLETED,2237,20241223,20241223,2,1,29.0
1902,462,2024-12-27 05:40:55.479000-06:00,2024-12-27 13:40:55.479000-06:00,BROWSER,TIMEOUT,4853,20241227,20241227,1,3,480.0
1903,410,2024-12-30 11:57:44.893000-06:00,2024-12-30 20:38:44.893000-06:00,MOBILE,ABORTED,904,20241230,20241230,2,2,521.0
1904,224,2024-12-16 11:53:20.407000-06:00,2024-12-16 17:42:20.407000-06:00,BROWSER,TIMEOUT,863,20241216,20241216,1,3,349.0
1905,310,2024-05-21 07:18:21.879000-06:00,2024-05-21 14:05:21.879000-06:00,BROWSER,COMPLETED,2206,20240521,20240521,1,1,407.0
1906,322,2024-11-26 15:36:33.779000-06:00,2024-11-26 18:36:33.779000-06:00,BROWSER,ABORTED,2486,20241126,20241126,1,2,180.0
